ACCNUM	ENTREZID
XP_003436194	11176036
XP_003436060	1269358
Q7QII4	1270194
EAA12352	1277734
CBV07553	1275301
XM_321512	1281581
EAA13252	1278505
EAA04178	1270268
XP_313220	1274134
XP_001688607	1275767
XM_310372	1271551
EAA11454	1276676
EGK96570	1272286
XM_319936	1280129
XM_001231112	4576599
EAL38489	3290548
Q7Q1B7	1279285
Q7PW50	1280045
XM_003436163	11175445
XP_001688336	1272811
CAZ78774	1280462
XM_312629	1273628
XP_001230390	4397822
XP_309153	1270457
XP_318985	1279286
EAA00208	1280553
XM_316401	1276981
XM_314839	1275578
EGK96312	1270904
EAL41619	3291240
XM_003435701	1282053
XM_003437119	11175816
XM_553588	3292056
XP_321533	1281592
Q7PQM5	1273988
XP_309576	1270853
XP_311011	1272133
EAA10684	1276006
EAA11670	1277138
XM_310465	1271616
Q7PGI4	1273446
XM_316866	1277406
EAU75960	4578386
XM_309550	1270829
EAA04575	1269724
EGK97383	1281377
XP_317696	1278153
XP_003436852	11176151
XP_309095	1270373
XM_551739	1282053
XM_316208	1276816
EAL39986	3290091
XP_313803	1274651
XM_314136	1274940
XP_001689220	5668111
XP_310698	1271844
XM_319890	1280088
XP_320583	1280721
XP_320393	1280543
XM_003436545	11176155
XM_001237095	4576378
XP_319454	1279687
XM_309667	1270939
EAA13308	1278472
EAA13176	1278574
XP_307850	1269222
XP_307249	1268683
XM_001230446	4397653
XM_310918	1272051
XM_308982	1270300
XP_315704	1276366
XM_001688983	5668217
XM_320678	1280811
XP_315894	1276534
EGK97568	1281716
EAA07727	1273141
XP_001688481	5667259
EDO64008	5668152
XP_317950	1278327
EAA12245	1278205
XP_559929	3291368
XP_001230584	4578112
XP_553377	3292008
EAA01691	1281962
EGK97087	11176128
XM_308200	1269557
XP_311884	1272954
XP_313835	1274679
XM_001689239	5667915
XP_001231056	4576785
EAA12294	1277917
EAA12309	1277642
XP_315074	1275798
XP_317066	1277594
XM_312509	1273525
EGK97013	11175508
EAA01071	1281058
XM_001689093	5668187
EDO64843	1268694
XP_559886	3291965
XM_310454	1271688
XM_003436425	11175958
XP_554169	3292150
EAL40983	1272811
XP_315982	1276616
XM_314669	1275416
EAU76102	4578373
XM_317291	1277793
XM_310337	1271523
XM_313827	1274672
EAA43247	1281995
XM_317678	1278136
XM_312454	1273476
XP_003436404	1273814
XM_309848	1271102
XM_306845	1268287
XM_314505	1275267
XM_003437152	1278659
XP_308501	1269849
XM_321585	1281639
XP_321344	1281433
XM_316540	1277107
XM_555216	4578111
EAU76826	4576760
XM_552821	3291851
XM_001237869	4578417
EAA09645	1275013
XP_001687816	5668372
XM_317358	1277853
XM_001230450	4578451
EDO64040	1275122
EAA11727	1276337
XM_563179	3290712
EAA12866	1278041
EAA04278	1269809
EDO64836	5668178
XP_315457	1276147
XP_319421	1279657
XP_309632	1270879
EAA05527	1271079
EDO64381	5668135
XM_316115	1276737
EAA00998	1281368
XM_001688487	1274953
XM_315882	1276524
XM_321825	1281858
XM_001688564	5667309
EAA00481	1280937
EAA03689	1269394
EAA45961	1268496
XM_317665	1278124
EAU75818	4577480
EAL40313	3291820
XP_321671	1281719
XP_321555	1281610
XP_316431	1277009
EDO64289	5668009
EAA11060	1276282
EDO64119	1274953
XP_317752	1278202
XM_310698	1271844
XM_317057	1277585
XM_318897	1279215
XP_320540	1280679
XP_001237244	4577543
XM_321346	1281435
XM_001688351	5668376
EDO64173	5667634
XM_317836	1278356
EAA12691	1277867
XM_310667	1271813
XM_561359	3292616
EAA03581	1269169
EAA11114	3290174
XP_551022	1281393
XP_312743	1273740
EAA01811	1281971
EAA43048	1281054
EGK97589	1281757
XM_321088	1281149
EAA11222	1277140
XM_003437050	11176156
EAL39301	1279644
XM_315747	1276404
EAA06249	1271920
XM_320681	1280814
XM_316889	1277425
XP_320341	1280494
EGK96831	11175989
XM_311149	1272265
XP_001231026	4576617
XM_314003	1274800
XP_003435853	1281675
XP_003436908	11175595
EAA09477	1274933
EAA00994	1281201
XP_309683	1270948
EAU76761	4577788
XP_312389	1273415
XM_316539	1277106
EAA00940	1281345
XM_001688167	5667808
XM_003436582	1271567
Q7QDE6	1272849
XP_315431	1276122
EAA10964	1276043
XP_001688849	1276953
EAA14932	1279948
XM_309535	1270814
XP_565383	3290240
XP_315900	1276540
EAL40713	1273789
XP_001689282	5667926
XM_311423	1272509
EGK96330	11175547
EAA05403	1270935
XM_321126	1281188
XP_001688516	5667187
XM_001237624	4577968
XP_321630	1281680
XM_551838	3291565
XP_310535	1271675
Q7QHP0	1270650
EAA00937	1281528
XP_001237586	4578308
EAA14798	1279816
XP_317369	1277863
XP_308597	1269943
XM_001688767	1276854
XM_318386	1278760
XP_001688448	5667719
XM_312919	1273887
XM_320415	1280563
XP_312404	1273428
XP_312517	1273532
XP_318614	1278957
EAA02965	1268594
XM_313331	1274242
XP_319113	1279397
XP_003435819	1281767
XP_003436259	11176040
EGK96855	1273402
XP_001689179	5668146
XM_320557	1280695
XP_317383	1277875
XM_310927	1272058
EAL41855	1269935
EAA14412	1279314
XP_564049	3291190
EAA00971	1281348
XM_561433	3292634
XM_317783	1278228
XP_319634	1279855
XP_001231177	4577882
XM_315706	1276368
XP_311926	1272993
XM_001688363	5667730
XM_001231013	4578497
XP_311324	1272376
EAA04290	1270100
Q7Q6E5	1276563
EGK97514	1281495
XM_319154	1279437
XM_309120	1270421
EDO64644	5667056
XM_309481	1270761
XP_321481	1281556
XM_559226	1272519
EAA11686	1276630
XM_559429	3289751
EAA08488	1273895
XM_562632	1273946
XP_316624	1277180
XP_561425	3292633
XM_317898	1278283
EAL41885	3290298
XP_001230547	4397707
XP_554228	4577765
EAA44137	1276697
EAA00628	1280589
XP_309913	1271163
XP_001230640	4577649
EAU77713	4576547
EAL40630	3292360
EAA00857	1281688
XM_312228	1273267
XM_555854	3289772
XM_308919	1270239
XP_321079	1281140
Q7QH42	1270924
Q7PKH2	1282042
EAA04688	1270096
XP_317484	1277966
EAA01226	1281408
EAA05726	1271272
Q7Q8S6	1275314
XP_001689092	1278472
XP_003437023	11176031
EAA07155	1272678
XM_001688612	5667072
XP_310168	1271385
EAA04746	1269565
EAA14831	1279897
XM_309759	1271017
XP_313337	1274248
EDO63700	3290010
EAL41133	3289747
XM_318039	1278448
XP_001688700	5667369
XP_556339	3290025
Q5TWK6	3290272
XP_312783	1273770
EAL41621	3291238
XM_001230642	4577611
XP_308936	1270255
XM_309793	1271049
EGK97356	1278819
EAA44753	1274104
XP_001237135	4576202
EAA07578	1272985
EGK97071	3290867
Q7PVV6	1280130
XP_311465	1272604
XP_001687805	5668361
XP_316102	1276724
XM_003436614	1278763
XM_315468	1276158
XM_565734	3289716
XP_556664	1276657
XP_315937	1276574
XM_557101	1277037
XP_316545	1277112
XP_312496	1273513
XP_319913	1280109
XM_311702	1272791
XM_307660	1269076
XM_313899	1274867
XP_312857	1273835
EAL41383	1271427
XM_003436612	11175735
XM_001238083	4578097
XM_320316	1280470
XP_003437024	11175753
XM_314038	1274831
XP_313191	1274114
EAA06478	1272091
EAL42445	3292665
EAL41724	1269551
XP_555946	3289942
XP_001238442	4577034
EAA14943	1280026
XP_001237859	4576656
XM_321940	1281953
XP_312972	1274008
EAU76496	4576649
EAU77680	4576184
XM_319776	1279984
EAA05935	1271398
XM_310158	1271377
XP_558063	3291112
XM_311355	1272546
EAA07668	1273315
XM_311286	1272340
XM_315966	1276603
Q7Q675	1276670
XM_001230717	4577717
XM_309215	1270512
XM_312412	1273436
EAA00804	1280967
XP_003436791	1274499
XP_001688644	1276060
XM_309061	1270408
EAA07986	1273513
XM_554773	3291335
XM_553771	1279301
XP_311405	1272492
EAA45919	1268247
XP_312810	1273796
EAA01053	1281046
XP_003437141	11176161
XP_309414	1270695
XM_312441	1273463
XP_315331	1276027
EAA43639	1279636
Q7Q5A9	1277133
EAA01041	1281222
Q7Q7G9	1276023
XP_320791	1280918
XP_319948	1280138
EAA05222	1270736
XM_003436607	1269490
XM_321804	4577251
EGK97457	1281262
EDO63889	5667305
EAA14550	1279069
XM_551184	3290491
XM_310546	1271701
EAA06656	1271631
XM_003436371	1273881
XP_001231148	4576988
EAA04127	5667274
XP_001688744	3290068
XM_321341	1281430
EDO63662	1276101
XM_001237955	4578192
XM_558570	3289914
XM_001230575	4577753
XM_001230562	4397719
XM_314863	1275600
EAA03991	1269887
XM_311693	1272782
EGK96238	11176129
XM_312655	1273653
XM_001238139	4578120
EAA03862	1269447
EAU76640	4576181
XM_317162	1277681
XM_003435684	11175629
EDO64009	5668145
XP_314819	1275562
XM_313518	1274400
EGK96887	1273521
EAA09220	1274565
XM_307987	1269359
XP_003436218	1273257
EAL41789	3290373
XM_310912	1272045
EAA05626	1271110
XP_003436091	11176014
XM_319872	1280072
XM_308172	1269530
XP_001230662	1271106
Q7Q0R9	1279613
EAU77046	4577074
XM_321746	1281787
EAL39988	3290092
XM_318824	1279148
EAL39052	3291909
EAA08609	1273973
XM_306771	1268213
EAA05783	1271231
XM_315945	1276582
XP_308180	1269538
XP_309793	1271049
EAA43669	1278767
XP_551305	1281661
EAL39547	3291732
EGK96176	1269184
XP_306602	1268044
EAA01797	1281951
XM_555588	3291613
EAU76313	1277570
EAL39016	3291882
EAA10046	1275397
XP_320073	1280244
XP_001689114	5666793
XM_003437074	11175790
XP_001687928	5666934
XP_320276	1280423
EGK96979	11175720
XM_001687830	1269639
XM_003436072	11175921
XP_308469	1269819
XP_307081	1268523
EAA11260	1277262
EGK97524	1281553
XP_001687876	1269594
EDO63602	5668201
EAU76386	4578213
XM_003437004	1272427
Q7Q723	1276232
XM_563568	3290644
EAU75867	1280864
EAL41755	1269653
XP_308593	1269939
XP_321554	1281609
XP_001689280	5667918
XM_320322	1280476
XM_310171	1271388
XM_001688369	5667599
EGK96473	1271925
XP_320051	1280222
EAA04726	1270312
EAA00327	1280813
XM_552532	3291414
EGK97259	1275942
EAL40491	1274917
XM_321822	1281855
EAA09353	1274932
XM_311043	1272164
XP_322068	1282065
EAA06223	1272193
EAA45114	1271904
XP_003436475	11176007
XP_314834	1275573
XM_003436586	1271586
XM_319696	1279911
XM_001688894	1277242
XP_311715	1272802
XM_309146	1270450
EAA05477	1271064
Q7QCJ1	1273306
XP_306816	1268258
EAA03407	1269027
XM_320464	1280607
XP_315663	1276330
XP_001237553	4577070
EAL41787	3290377
XP_315768	1276424
Q7PUF0	1281576
XP_319677	1279895
XM_309586	1270906
XM_001687790	5667501
Q7QJT3	1269579
Q7QGE4	1271264
XM_312860	1273838
XP_001687758	5666778
XP_308054	1269417
EAA04790	1270386
EAA07285	1272760
XP_001689123	5667439
EAA13976	1279396
XP_563132	3290718
XP_313276	1274190
XP_001231048	4578501
EAA11685	1276739
XM_311027	1272149
XM_001238812	4577074
XM_315819	1276472
XM_001688524	5668003
XP_552889	3291869
EAA12468	1278225
XP_003436976	4576095
XM_550812	3290542
EDO64222	5667420
XP_001688203	5667416
XP_318764	1279094
XM_316455	1277031
XP_001237786	4576563
XP_321528	1281589
EAA12290	1277700
XM_321745	1281786
XP_315892	1276532
XP_314544	1275306
EAU75852	4577804
XP_001238029	4578158
CBG17015	1274830
EAU77563	4576069
XM_566417	1272261
XP_320173	1280329
XP_315687	1276350
EAA03781	1269385
XP_557644	3289882
EAA13644	1278751
XP_558848	3290833
XM_552242	3291472
EAU77468	4577610
XP_309124	1270425
XM_314667	1275424
XM_309787	1271043
XM_003435914	11175815
Q7RTL5	1273045
XM_321098	1281159
XP_317707	1278162
XP_321138	1281199
XP_320721	1280854
EAA13209	1278539
XP_309507	1270786
XP_317290	1277792
XP_001689196	1279848
XP_001237661	4576506
XM_564296	1270718
XP_316418	1276996
EAA01419	1281114
XP_317536	1278014
XM_312669	1273667
XM_310662	1271808
XM_001688502	5667361
Q5TR31	3290130
EAA05138	1270758
XP_554981	3291723
XM_311011	1272133
XM_315094	1275816
XP_311131	1272247
XM_316720	1277271
Q7QAL0	1274311
EAA09842	1267698
XP_320453	3291507
Q7PRG0	1272726
EAA43646	1279671
XP_001689267	5667885
XM_308778	1270107
XP_310733	1271878
XP_318429	1278797
XP_316374	1276960
EAU77417	4578014
XP_315091	1275813
Q7PNT7	1276771
XP_321553	1281608
Q7Q468	1277729
EDO64448	5667489
EAL42167	1267440
XP_321540	1281599
EDO64721	5666918
XP_311017	1272139
XM_317768	1278214
XM_310880	1272015
EGK97617	1281906
XP_319527	1279773
EAA06130	1272221
EAA04703	1269518
EAA11853	1276214
XM_308684	1270025
XM_310854	1271993
EAA13579	1278838
Q7PK47	5668117
XP_320866	1280992
XM_307284	1268718
EAA43512	5668117
XM_311926	1272993
EAL39441	3289841
XM_001688931	5668205
EAA06018	1271602
XM_308060	1269423
XM_559060	3291079
XP_310099	1271324
XP_552233	3291473
XP_312924	1273891
XP_003435896	11175781
XP_311734	1272818
XM_308461	1269811
Q5TSF2	3291119
XM_557743	1275455
EAU76331	4578117
EAA07365	1272792
EAA01057	1282060
XP_306380	1267823
EAA07728	1273145
XP_309078	1270393
EAA07814	1273165
XM_003435831	11176131
EDO64775	5667283
EAA04189	1269900
XP_317453	1277938
EAA14041	1279364
XP_311185	1272415
XM_308452	1269802
XP_314899	1275632
XM_316265	1276865
XM_315104	1275825
XM_003437154	1278659
XP_003436990	1271819
EAA03662	1269315
XP_311384	1272472
XP_001688171	5666799
XM_001238441	4577034
XM_310832	1271970
XP_320534	1280673
EAA07652	1273363
EAA01404	1281111
XM_564541	3290410
XM_003435690	11175452
XM_318783	1279112
EAA04414	1270108
XP_559145	3291133
XP_555086	3291704
EAU76104	4578375
XP_319872	1280072
XM_306327	1267770
XM_314536	1275298
EAU77188	3291143
XM_311090	1272209
XM_321138	1281199
XP_311004	1272126
EAA04117	1270150
EAA09494	1274982
EGK97637	1281956
XM_001689051	1278521
XP_307574	1268994
XM_560629	3292280
XM_319095	1279379
XM_320335	1280489
XP_316916	1277447
EDO64334	5666817
EAA11904	1276595
Q7Q956	1275070
EAU77547	4577543
XP_313827	1274672
XP_310039	1271279
XP_321236	1281293
XM_319302	1279563
XM_311368	1272540
EAA00691	1280832
EAA05287	1270710
Q7PYX6	1281004
EGK96639	11176029
XP_320802	1280929
XP_001238414	4576905
Q7Q7M3	1275947
XP_001230608	1269406
EAA08440	1273814
EAA04418	1269825
XP_311036	1272157
XP_316971	1277504
XM_307911	1269289
XP_307241	1268675
XM_314790	1275535
XM_319420	1279656
EAA13197	1278426
XP_310197	1271412
XP_003437093	1272350
XM_317885	1278273
EAA08064	1273395
XP_321501	1281572
EAA09442	1274757
XP_003436123	11175636
EAA01108	1281838
XP_308088	1269444
EGK97057	1274198
XP_312887	1273861
EDO63703	1276313
XM_315521	1276205
XM_316980	1277513
EAA06425	1271748
EAA44501	1274727
XM_563112	1272962
XP_310575	1271726
EGK97436	1281167
EAA10848	1276803
XM_320518	1280657
XP_003436386	4576976
EAA05476	1271092
XP_003436913	11175638
EAA07506	1273425
EAA07251	1272642
EAA06373	1272145
XP_321051	1281113
XM_311745	1272828
EDO64651	1269910
XP_307308	1268739
XM_310129	1271352
XM_309191	1270491
XM_317070	1277598
XM_001238460	4577140
XP_321635	4577242
XM_312040	1273093
EAA14395	1279310
XP_001237572	4577781
EAA01168	1281150
XM_320754	1280884
XP_317244	1277753
XP_319787	1279994
XP_309679	1270944
XM_314297	1275071
XM_003436606	1269481
Q7PM31	1279277
Q7Q448	1277766
XP_316086	1276710
XM_315963	1276600
Q5TXU5	1268433
XM_001230803	4577884
XP_309512	1270791
XP_313282	1274196
XM_312433	1273456
EAA08010	1273052
EAA01757	1281915
XP_001231111	4576599
EAA05978	1271564
EAA14538	1278972
XP_313511	1274391
EAA45636	1280379
XP_312119	1273167
XM_308776	1270105
XP_001237945	4578424
EAU77764	4577752
XP_320467	1280610
XP_311881	1272951
XP_317569	1278042
EDO64702	1270018
XM_551892	3291547
EAU77572	4575979
XP_001237207	4577596
XM_317213	1277726
EAA05098	1270819
XM_001237675	4576324
XP_308197	1269554
Q5TTS7	3290628
EAA05687	4577662
XP_001688944	1277238
XP_310333	3290902
XP_319202	1279478
XP_001687968	1269876
XM_317116	1277641
EGK96378	11175851
XP_309356	1270641
EAA43052	1281069
XM_557643	3289882
XM_001689009	1278353
XM_315864	1276506
XM_001230532	4578469
XM_320450	1280596
XM_001230635	4397725
XP_311202	1272438
XP_320986	1281052
EAA01819	1281976
EAA45158	1272135
XM_003435800	1281694
XP_313702	1274561
XP_001230692	4578222
EAA13929	1279424
EAA03049	1268875
XP_316241	4576643
XM_003437143	1276006
XM_308396	1269747
XM_001688845	5667213
EGK96276	1270450
XM_317298	1277798
EAA10410	1275820
EAA04766	1269896
EAU77240	4576136
XM_312473	1273494
XP_001230518	4397767
XP_003436893	11175812
EAL40445	3292367
EAL38806	3291475
EAA15144	1280136
EAA43118	1281461
XM_001689288	5667555
XP_308102	1269465
XM_001688688	1276528
EDO63657	1276079
XP_001688796	5667227
XP_001237743	4576295
EAU77612	4576464
XM_003436420	1272774
EAA10230	1275513
XM_318399	1278770
XM_313177	1274102
XM_001688693	1276556
EDO63413	5668285
EAA13964	1279691
XP_313302	1274214
XP_318642	1278986
XP_313158	1274087
EAA45048	1272331
XM_313369	1274273
EAA08636	1274099
XM_001687705	5666784
XP_315411	1276102
Q7QHD0	1270793
XP_003435948	1281315
XM_321089	1281150
XM_313758	1274608
XP_307040	1268480
XM_315537	1276220
EAA09392	1274817
EAL39144	3292025
XM_320434	1280581
XM_310464	1271617
XP_319418	1279654
XP_003436543	11175927
XP_314502	1275264
EAA11295	1276092
XM_318069	1278476
EGK96932	11176017
XP_317630	1278093
EAA04150	1269975
EAA00352	1280867
EGK96870	1273448
XP_551171	3290493
XP_553580	4578033
XP_315510	1276194
XP_316326	1276916
XP_313865	1274704
XM_319412	1279648
EAA08191	1273486
Q5TVR9	5667942
XM_312828	1273813
EAA08430	1273743
XP_312395	1273420
EAA13892	1279565
XM_003436099	1273428
XP_311935	1273001
XP_555438	1277925
XM_310539	1271679
XP_316922	1277452
EAA01121	1281317
EAA08540	1274062
XP_312586	1273593
XP_307933	1269310
XP_320356	1280509
XM_003437060	11175467
XP_309373	1270657
XM_001689318	1281895
XP_308943	1270262
XP_320883	1281009
EAA09488	1274905
XM_564977	3290328
EAL40930	3290616
EGK96655	1272927
XP_316862	1277402
EAA10204	1275556
XM_309388	1270671
EAA07133	1272564
XM_309016	1270331
EAA14677	1280232
Q7QFU4	1271579
EAA14515	1279165
XP_314755	1275506
XM_001687778	5667641
XM_321452	1281528
EAA04877	1270491
XM_003436725	11176112
EAA44337	1275798
XM_321687	1281735
XM_321109	1281170
XP_311997	1273056
XM_315462	1276152
XP_319208	1279484
EAA05399	1270921
EAA43947	1278071
XP_316817	1277360
EGK96763	1273155
Q7PSR8	1270763
XM_308836	1270161
XM_320124	1280292
XP_317170	1277688
XP_320160	1280316
EAA10719	1276441
XP_003436054	1269365
EAA14200	1279225
XM_003436600	1269473
EAA01608	1281949
XM_003435774	1281759
XM_003436341	11175709
XM_001688933	5668192
XP_319306	1279565
XP_308662	1270007
XP_001231060	4578504
EAU76916	1274313
EAA06858	1272403
EAA12370	1277862
Q7PR70	1273347
EDO64635	1269900
EGK96291	1270513
EDO64755	5667110
XM_001688878	1277192
XM_560309	3289936
EAA03934	1269870
XP_001688586	5668112
EDO63654	1276065
XM_003436653	1270862
XP_001237386	4577759
EAA44290	1275996
XP_001689287	5667799
XM_003437022	11175482
XM_314555	1275317
XM_318014	1278428
XP_001688715	1276381
XP_309147	1270451
XM_308312	1269667
XP_309618	1270866
XM_001237808	4576267
XP_320386	1280536
XM_310808	1271947
XM_309393	1270675
EAA04813	1270387
EAA10718	1276404
XM_313494	1274378
XP_003435834	11175694
XP_003436389	11175709
EDO64268	1272811
EAA09408	1274774
XP_316161	1276775
XM_003436210	11176040
XM_001238119	4578375
EAA00139	1280344
XP_317717	1278171
EAA14603	1279716
XP_559412	3289747
EGK97061	1274203
XM_310014	1271254
EAA01703	1281910
XM_312633	1273632
EAA12983	1278301
XP_315436	1276127
XP_317375	1277868
EAA03648	1269258
EDO63744	5667124
XM_558063	3291112
XM_321061	1281123
XM_317327	1277823
XP_560420	1269241
EAA07191	1272577
XM_313566	1274442
EAU76075	4578093
XP_564060	1271088
XP_312670	1273668
XP_310920	4576149
XM_003436959	1271756
EGK96953	1273779
EAA11458	1276287
XP_316366	1276953
XP_003436022	1281033
XM_307865	1269246
XM_319838	1280044
XM_309881	1271133
EAA04409	1270075
XM_551285	3290485
XM_318559	1278917
XP_553504	1279080
EAA14856	1279883
XM_308917	1270237
EAA01678	1281235
EGK96609	5666769
XM_309200	1270498
XM_309189	1270489
EAA09360	1274810
XM_320084	1280253
EAA01948	1268295
XM_317713	1278168
XM_003435672	11175833
XP_320297	1280444
XP_001688098	1270148
EAA11310	1276034
XM_312250	1273288
XM_320351	1280504
EAA11181	1277004
XP_001230350	4397852
XP_317522	1278001
XP_561485	3292645
EAU78070	4397894
XM_001687932	1269899
XP_312327	1273360
XP_310837	1271975
XM_312313	1273347
XP_001689412	5668063
XP_317096	1277622
EDO64497	1269522
XM_559537	3290900
EGK96807	11175558
XP_310836	1271974
EAA01074	1281265
EGK96636	11175663
XP_311007	1272129
EAA00959	1282024
EGK97262	1275942
XM_311170	1272424
Q5TR71	3290096
XM_313285	1274199
XP_320870	1280996
XP_314130	1274934
XM_003436467	1274198
XP_316525	1277092
XP_320232	1280385
EGK97011	11175724
EAA08229	1273457
XP_316423	1277001
XM_321179	1281238
EAA01975	1268273
XM_003436250	11175621
XP_564859	3290361
XM_001238137	4578337
EAA05062	1270655
EGK97185	11175902
EAA06434	1272268
EAU77494	4397725
XM_320417	1280565
EDO64647	5667063
EAA04744	1269862
XM_003436859	11175813
EDO64787	5667321
XP_003436214	11175529
XM_001688081	5667287
CBV30461	1274830
XP_565802	3289706
XP_311560	1272659
EAA12841	1277664
Q7PXI2	1281761
XP_315220	1275930
EGK96824	11175543
XP_564473	3291227
EDO64773	5667274
EAU76628	4576693
XP_311397	1272484
XP_311303	1272357
XM_320586	1280724
XP_003436609	11175986
XP_307965	1269341
EAA12095	1277412
EAA05486	1271136
XM_315514	1276198
EDO63511	1278479
XM_307512	1268935
EGK96896	1273550
EGK96967	1273824
EAA06387	1271689
EGK96381	1271550
EAA12305	1278181
EGK96204	11175956
XM_560651	3292486
EAA07569	1273289
XP_309519	1270798
EGK96758	1273129
EDO63965	1277286
XM_003435807	1281671
XP_003436034	1281364
XM_316444	1277021
Q7Q0W6	1279535
XM_001688674	1276429
EAA03253	1268675
XM_312994	1273940
XP_321867	1281896
XP_003437127	1277405
XP_311975	1273034
EAA10369	1275828
XM_554814	3291324
EAA04000	1270005
